file_number,message_id,title,author,author_link,author_id
206927,message #662421,Modifying a separate Ecore file outside Create-Features,Rainer Thome,index.php?t=usrinfo&id=102587&,102587
206928,message #662427,[EMF],No real name,index.php?t=usrinfo&id=102032&,102032
206929,message #662435,Create several representations of one class in UML2Tools,Sergey Metcherin,index.php?t=usrinfo&id=108750&,108750
206930,message #662439,Change location of project,Mikael Petterson,index.php?t=usrinfo&id=6767&,6767
206931,message #662442,How to integrate a new metamodel in EMF ?,Kevin,index.php?t=usrinfo&id=111577&,111577
206932,message #662444,A Design input request regarding external links,Henrik Lindberg,index.php?t=usrinfo&id=31122&,31122
206934,message #662461,faces config editor in eclipse after importing war file,Dom ,index.php?t=usrinfo&id=107731&,107731
206935,message #662474,ClassCastException on EntityManager.getCriteriaBuilder(),No real name,index.php?t=usrinfo&id=93273&,93273
206936,message #662478,Is there an easy way to upgrade from Classic to EE?,Ellen Spertus,index.php?t=usrinfo&id=110075&,110075
206937,message #662479,Changing from Eclipselink to Gemini,Christian Eugster,index.php?t=usrinfo&id=47523&,47523
206938,message #662480,eclipse not running .java file,dsdsdsdsd ,index.php?t=usrinfo&id=111591&,111591
206939,message #662484,VARIABLE problems,ziga lausegger,index.php?t=usrinfo&id=110021&,110021
206940,message #662494,referenced from required .class files,vsek Mising name,index.php?t=usrinfo&id=79042&,79042
206941,message #662503,XWT and visual designer problem,Kevin Smit,index.php?t=usrinfo&id=111529&,111529
206942,message #662510,How can I stop Eclipse from building every time I turn around?,Matt,index.php?t=usrinfo&id=111599&,111599
206943,message #662511,Why does Synchronize do nothing?,h1055071,index.php?t=usrinfo&id=8026&,8026
206944,message #662513,Plugin not loading from dropins directory,Kevin Allen,index.php?t=usrinfo&id=111602&,111602
206945,message #662520,Various issues,Brian Vosburgh,index.php?t=usrinfo&id=2061&,2061
206946,message #662521,XtextBuilder - StackOverflowError,Rafael Angarita,index.php?t=usrinfo&id=99517&,99517
206947,message #662523,How can I use IProject.getName() in plugin.xml or plugin.properties file,xemox ,index.php?t=usrinfo&id=84084&,84084
206948,message #662526,eclipse not showing up in my ADD/REMOVE PROGRAMS on winxp,dsdsdsdsd ,index.php?t=usrinfo&id=111591&,111591
206949,message #662527,SWT.ON_TOP and Alt-Tab,No real name,index.php?t=usrinfo&id=111608&,111608
206950,message #662528,Common Navigator Inline editing,Swati Sapar,index.php?t=usrinfo&id=94404&,94404
206951,message #662533,Beginning of Line specification in XText Grammar,Abhir Joshi,index.php?t=usrinfo&id=93808&,93808
206952,message #662534,Problem with RCP on HPUX(PA-RISC),agileDSS ,index.php?t=usrinfo&id=111615&,111615
206953,message #662536,Eclipse and GTKmm,ArbolOne Mising name,index.php?t=usrinfo&id=103989&,103989
206954,message #662541,Problem downloading plugin in eclipse helios 2,Gautam ,index.php?t=usrinfo&id=74224&,74224
206955,message #662544,eclipse doesn't construct web app correctly,Benjamin ,index.php?t=usrinfo&id=111414&,111414
206956,message #662549,HTTP POST via ECF,Dirk Olmes,index.php?t=usrinfo&id=53917&,53917
206957,message #662551,how to remove context menu items of a MultiPageEditor,Nyna ,index.php?t=usrinfo&id=97960&,97960
206958,message #662554,what is the Xtext 2.0 replacement for DefaultDocumentEditor?,Henrik Rentz-Reichert,index.php?t=usrinfo&id=15396&,15396
206959,message #662556,Consuming web services in Eclipse,Harry,index.php?t=usrinfo&id=111429&,111429
206960,message #662557,DB inside an RCP Application,parmy Missing name,index.php?t=usrinfo&id=48014&,48014
206961,message #662559,How to decode column value ?,KrasiG,index.php?t=usrinfo&id=45811&,45811
206962,message #662560,Questio about JET (very old version) alternatives,Alessandro Carraro,index.php?t=usrinfo&id=65106&,65106
206963,message #662565,Polskie literki Ą i ć,Krychu__M ,index.php?t=usrinfo&id=111058&,111058
206964,message #662566,Problem using un-unique URIs as Identifier,Kai B. Heinz,index.php?t=usrinfo&id=110101&,110101
206965,message #662567,[xtext 2] parsing files shipped in the plug-in itself,Alex Ruiz,index.php?t=usrinfo&id=106790&,106790
206966,message #662570,EclipseRCP + JavaWS (problem with opening one Bundle jar),No real name,index.php?t=usrinfo&id=111584&,111584
206967,message #662573,"EMF automatically change ""pathmap:/"" by ""platform:/plugin""",Marc Gil,index.php?t=usrinfo&id=54385&,54385
206968,message #662581,Generated tests from EMF,Ashwani Kr Sharma,index.php?t=usrinfo&id=43057&,43057
206969,message #662585,Showing Details/Descriptions in Content Assist,Timo Missing name,index.php?t=usrinfo&id=111629&,111629
206970,message #662588,empty uncloseable views,Richard Adams,index.php?t=usrinfo&id=34945&,34945
206971,message #662589,Class diagram of WB,George ,index.php?t=usrinfo&id=111387&,111387
206972,message #662590,java.ecore Metamodel Type/TypeAccess,Rob,index.php?t=usrinfo&id=108154&,108154
206973,message #662597,Best Practice on Views and Perspectives,Stefan Ruzitschka,index.php?t=usrinfo&id=103024&,103024
206974,message #662598,Transform table,Sergey ,index.php?t=usrinfo&id=102436&,102436
206975,message #662599,.epf file format,Mikhail Kalkov,index.php?t=usrinfo&id=107254&,107254
206976,message #662602,Eclipse Html,bscybgr ,index.php?t=usrinfo&id=111634&,111634
206977,message #662605,TableViewer getTable method problem,Dharam ,index.php?t=usrinfo&id=102769&,102769
206978,message #662608,Shutdown issues,Lorie Pisicchio,index.php?t=usrinfo&id=97049&,97049
206979,message #662615,Using gdb,Graham Labdon,index.php?t=usrinfo&id=96732&,96732
206980,message #662617,[QVTO] Mappings with non-model type context,Tassilo Horn,index.php?t=usrinfo&id=49842&,49842
206981,message #662619,ComboViewer Data Bind,Rui Domingues,index.php?t=usrinfo&id=96646&,96646
206982,message #662625,ASTVisitor and SimpleType.resolveBinding(): wrong ITypeBinding,Carsten Reckord,index.php?t=usrinfo&id=9454&,9454
206983,message #662628,Eclipse for PHP Developers is not avilable for download,felix ,index.php?t=usrinfo&id=111643&,111643
206984,message #662629,GMF Resource vs Pathmaps,Marc Gil,index.php?t=usrinfo&id=54385&,54385
206985,message #662645,Add values on a build option,kkt8 Mising name,index.php?t=usrinfo&id=100565&,100565
206986,message #662647,Xtext for composed metamodels,Cedric Moonen,index.php?t=usrinfo&id=68093&,68093
206987,message #662649,Annotated OCL in Ecore model not working in Helios,Bob Missing name,index.php?t=usrinfo&id=69777&,69777
206988,message #662655,"""portable"" target definitions?",Kristian Rink,index.php?t=usrinfo&id=25082&,25082
206989,message #662658,[Acceleo3] Meta model in separate project,Wilbert Alberts,index.php?t=usrinfo&id=86090&,86090
206990,message #662660,Birt Source code,Adam,index.php?t=usrinfo&id=98707&,98707
206991,message #662662,How to use a preprocessor with assembler,Jason,index.php?t=usrinfo&id=111651&,111651
206992,message #662668,Figure Drag & Drop using ALT key,Jan Kucera,index.php?t=usrinfo&id=111654&,111654
206993,message #662672,"RSE - Eclipse 3.6 - ""Please enter a destination folder""",c.sileo,index.php?t=usrinfo&id=89491&,89491
206994,message #662678,Fatal crash every few minutes,Jason,index.php?t=usrinfo&id=111651&,111651
206995,message #662680,Installing third party features,Alex Kravets,index.php?t=usrinfo&id=71572&,71572
206996,message #662685,How to get rid of annoying error message 'File Search' has encounterd a problem,Sigi Mising name,index.php?t=usrinfo&id=111662&,111662
206997,message #662691,Questions about Eclipse for javascript,Wellington ,index.php?t=usrinfo&id=51674&,51674
206998,message #662692,Deploying Helios and Plugins to a shared location on Linux,Kristofer Wempa,index.php?t=usrinfo&id=111661&,111661
206999,message #662693,[EMF Compare] don't ignore children of unmatched elements,leonard.krpan,index.php?t=usrinfo&id=108891&,108891
207000,message #662713,Loading Objects without the file path,No real name,index.php?t=usrinfo&id=100347&,100347
207002,message #662716,[Eugenia] Exception loading the resource,Federico Tomassetti,index.php?t=usrinfo&id=55923&,55923
207003,message #662717,AxisFault,Bob Birt,index.php?t=usrinfo&id=56491&,56491
207004,message #662728,Helios OCL Console / CompleteOCL Editor against workspace metamodels,Adrian Price,index.php?t=usrinfo&id=10905&,10905
207005,message #662729,ObjectArrayMapping and ClassDescriptor,kardanov,index.php?t=usrinfo&id=111571&,111571
207006,message #662732,ecore diagram & ecore tools,Cindy Wang,index.php?t=usrinfo&id=111680&,111680
207007,message #662734,What are the correct URLs for updates/plugins?,Karl Krasnowsky,index.php?t=usrinfo&id=111681&,111681
207008,message #662749,C++ project not recognized after import from SVN,Maxwell Bottiger,index.php?t=usrinfo&id=23629&,23629
207009,message #662750,Dynamic SVG image doesn't show transparent shapes in PDF report,Jan Krakora,index.php?t=usrinfo&id=73420&,73420
207010,message #662751,Automatically add comment,dirk brauner,index.php?t=usrinfo&id=111692&,111692
207011,message #662758,0.8 M1 is out!,Igor Novakovic,index.php?t=usrinfo&id=49998&,49998
207012,message #662760,HTML tidy errors,JulioC Missing name,index.php?t=usrinfo&id=110815&,110815
207013,message #662768,MenuContribution: How to add a menu item under File.New Menu?,turik,index.php?t=usrinfo&id=111695&,111695
207014,message #662773,JNIGenerator,Kent ,index.php?t=usrinfo&id=111605&,111605
207015,message #662774,Help to set up Gcov in Eclipse/Linux,No real name,index.php?t=usrinfo&id=110532&,110532
207016,message #662775,Setup Wizard tutorial?,Bruno Missing name,index.php?t=usrinfo&id=110265&,110265
207017,message #662778,oprofile: hangs on Parsing OProfile Data,Will ,index.php?t=usrinfo&id=111699&,111699
207018,message #662779,potentially risk during branch switch,Pawel,index.php?t=usrinfo&id=111698&,111698
207019,message #662781,[ATL] Run Modisco .javaxmi transformation programmatically,Thanasis Naskos,index.php?t=usrinfo&id=110803&,110803
207021,message #662785,[ATL] Run Modisco .javaxmi transformation programmatically,Thanasis Naskos,index.php?t=usrinfo&id=110803&,110803
207022,message #662787,BPMN2 export/serialization without xsi:Type,Colin MacNaughton,index.php?t=usrinfo&id=111703&,111703
207023,message #662788,Aplication doesn't start at Run,Rafael ,index.php?t=usrinfo&id=111701&,111701
207024,message #662792,Providing Help in Preferences,Eclipse User,/donate,0
207025,message #662793,EDEF xml Multiple endpoint problem,Ajay ,index.php?t=usrinfo&id=111705&,111705
207026,message #662794,Proposed BPMN 2.0 editor sub-project,Robert Brodt,index.php?t=usrinfo&id=77626&,77626
207027,message #662795,Xtend2 issues,Krzysztof Kowalczyk,index.php?t=usrinfo&id=61458&,61458
207028,message #662798,Loading ActiveMQ Spring client on Virgo,Dan Tran,index.php?t=usrinfo&id=107522&,107522
207029,message #662800,Message order in UML 2.0 sequence diagrams,Thiago Figueredo Cardoso,index.php?t=usrinfo&id=110309&,110309
207030,message #662803,Migrate eclipse's stored passwords,Eric,index.php?t=usrinfo&id=110550&,110550
207031,message #662804,no cdt build toolchains yoxos eclipse windows,iwl Mising name,index.php?t=usrinfo&id=111713&,111713
207032,message #662805,Equinox Aspects not functioning as documented,Robert Brown III,index.php?t=usrinfo&id=17743&,17743
207033,message #662807,Refactor>rename preview background color,detly ,index.php?t=usrinfo&id=82418&,82418
207034,message #662808,Customize GMF editors,LD ,index.php?t=usrinfo&id=111405&,111405
207035,message #662813,Eclipse CDT (for C++/C development) how to invoke content assist automatically while typing,Nadith Pathirage,index.php?t=usrinfo&id=111719&,111719
207036,message #662815,can somebody help me about the db4o in java?,samantha scotter,index.php?t=usrinfo&id=111720&,111720
207037,message #662818,Online payment connection,export mart,index.php?t=usrinfo&id=111724&,111724
207038,message #662821,How to Modify the Eclipse Java Compiler/Grammar  java.g. has any introducts the grammar of  .g file?,liaobo ,index.php?t=usrinfo&id=111725&,111725
207039,message #662825,Debug with ClickIDE,No real name,index.php?t=usrinfo&id=111728&,111728
207040,message #662844,"Java / Eclipse Plugin Developer. UI, UML. Swindon, UK (EU-eligible applicants only) - £30-37k",Owen Carter (Xist4),index.php?t=usrinfo&id=111736&,111736
207041,message #662845,Adding New function on Collection type,Manu ,index.php?t=usrinfo&id=71381&,71381
207042,message #662847,Javascript-Error with 1.4.0M6,Eclipse User,/donate,0
207043,message #662850,Modify model when a connection is created,Hoang Tran,index.php?t=usrinfo&id=105417&,105417
207044,message #662854,Continuation symbol,Miriam ,index.php?t=usrinfo&id=111739&,111739
207045,message #662857,Custom GWT component,George ,index.php?t=usrinfo&id=111387&,111387
207046,message #662865,Indentation guide like notepad++,zohaib ,index.php?t=usrinfo&id=103563&,103563
207047,message #662869,[XPand2] Unknown type 'ecore::EClass',Christopher Gerking,index.php?t=usrinfo&id=111743&,111743
207048,message #662870,CONFIGURING ECLIPSE FOR MAC PLUGINS,PAULO ,index.php?t=usrinfo&id=111557&,111557
207049,message #662877,Tomcat export package error,Ahmed EL AMINE,index.php?t=usrinfo&id=111492&,111492
207050,message #662878,Adding Column to Table,Birt User,index.php?t=usrinfo&id=111746&,111746
207051,message #662879,UnitOfWork.beginEarlyTransaction not having expected effect,J F,index.php?t=usrinfo&id=22916&,22916
207052,message #662881,Computed column: email,gin1975 ,index.php?t=usrinfo&id=111749&,111749
207053,message #662882,Problem clicking context menu item,manasa ,index.php?t=usrinfo&id=97452&,97452
207054,message #662888,RAP - qooxdoo: Set selection value of combo box via javascript,Christian A,index.php?t=usrinfo&id=109141&,109141
207055,message #662892,[EMF Compare] Can't compile conditional breakpoint,leonard.krpan,index.php?t=usrinfo&id=108891&,108891
207056,message #662894,%Text not translated after language change,Oliver Pfau,index.php?t=usrinfo&id=57086&,57086
207057,message #662897,limiting context menu (popup) item visibility in ViewPart,Tom H,index.php?t=usrinfo&id=57679&,57679
207058,message #662905,SERIALIZATION,ben ,index.php?t=usrinfo&id=111758&,111758
207059,message #662909,Inverse Color Scheme,androidev,index.php?t=usrinfo&id=92260&,92260
207060,message #662911,Display#getSystemTaskbar() returns null on WinXP,Jann Schneider,index.php?t=usrinfo&id=50324&,50324
207061,message #662914,Eclipse Helios with Perl,nellina ,index.php?t=usrinfo&id=111761&,111761
207062,message #662918,Passing complex boolean expressions to Xbase filter method,Maxim Frolov,index.php?t=usrinfo&id=78571&,78571
207063,message #662920,GMF delete node problem,Joao S,index.php?t=usrinfo&id=105640&,105640
207064,message #662922,can ADT for eclipse handle paths with spaces?,dsdsdsdsd ,index.php?t=usrinfo&id=111591&,111591
207065,message #662923,Advice not behaving properly,Robert Brown III,index.php?t=usrinfo&id=17743&,17743
207066,message #662925,Q: eclipse cannot find (g)cc,Tom Peters,index.php?t=usrinfo&id=104021&,104021
207067,message #662926,Editing item from Eclipse text viewer context menu,amir ,index.php?t=usrinfo&id=94445&,94445
207068,message #662931,How to modify catalina.properties,oliver pike,index.php?t=usrinfo&id=102926&,102926
207069,message #662935,update query and stale cache,anil chalil,index.php?t=usrinfo&id=98842&,98842
207070,message #662945,[emf compare],No real name,index.php?t=usrinfo&id=102032&,102032
207071,message #662949,Strange editable tableViewer behavior,Elvis Dominguez,index.php?t=usrinfo&id=56285&,56285
207072,message #662951,Access restriction exception when using JAXB under Java 1.5,C. G. Baumann,index.php?t=usrinfo&id=111775&,111775
207073,message #662953,java .setData,Eclipse User,/donate,0
207074,message #662971,no cdt build toolchains yoxos eclipse windows,iwl Mising name,index.php?t=usrinfo&id=111713&,111713
207075,message #662973,Eclipse on Snow Leopard with older JDK,mwagner ,index.php?t=usrinfo&id=111700&,111700
207076,message #662975,get Place holder of a views,Denis ,index.php?t=usrinfo&id=111778&,111778
207077,message #662976,"Installation, grey screen when opening file",Nyx,index.php?t=usrinfo&id=111285&,111285
207078,message #662979,MARTE NFP Types and static profile generation,Stefano puri,index.php?t=usrinfo&id=111787&,111787
207080,message #662995,[ANN] New recorder and domain-language test tool based on SWTBot,Geoff Bache,index.php?t=usrinfo&id=97426&,97426
207081,message #662996,Eclipse and Java FX,Antonio,index.php?t=usrinfo&id=58196&,58196
207082,message #662999,Page N of M,JulioC Missing name,index.php?t=usrinfo&id=110815&,110815
207083,message #663007,Cryptic Error Message when Running Report on Oracle,Raishad,index.php?t=usrinfo&id=39997&,39997
207084,message #663008,XMPPS connection fails on handshake,Teddy Yueh,index.php?t=usrinfo&id=96804&,96804
207085,message #663009,NullPointerException related to AbstractInterpreterInstallType,Timothy Wall,index.php?t=usrinfo&id=6647&,6647
207086,message #663012,CDT cross project indexing,Ryan,index.php?t=usrinfo&id=111810&,111810
207087,message #663013,CDT cross project reference building issues,Ryan,index.php?t=usrinfo&id=111810&,111810
207088,message #663015,Android XML file GUI editor doesn't let me add anything to a PreferenceScreen,David M. Karr,index.php?t=usrinfo&id=58746&,58746
207089,message #663018,Unexpected Debugger Behavior,Jeff Miller,index.php?t=usrinfo&id=111815&,111815
207090,message #663019,Eclipse and JavaFX,Antonio,index.php?t=usrinfo&id=58196&,58196
207091,message #663022,String.format problem,Antonio Ruffolo,index.php?t=usrinfo&id=111825&,111825
207092,message #663024,Logging not OSGi compliant?,Karl Weber,index.php?t=usrinfo&id=95792&,95792
207093,message #663027,"Dirty workaround fixes problem with Draw2D 3.6, GEF3D should now work with GEF 3.6",Jens von Pilgrim,index.php?t=usrinfo&id=5561&,5561
207094,message #663032,How to using wtp's javascript editor(and web editor) in myeclipse 9?,joe ,index.php?t=usrinfo&id=111829&,111829
207095,message #663034,Errors when trying to open a php file.,Nyx,index.php?t=usrinfo&id=111285&,111285
207096,message #663041,[xtext 2] Some problems with qualified names,Alex Ruiz,index.php?t=usrinfo&id=106790&,106790
207097,message #663045,"Can't create tables, or modify schema in DTP - derby dbms",Chris Story,index.php?t=usrinfo&id=111841&,111841
207098,message #663046,DTD warning in xml files,No real name,index.php?t=usrinfo&id=111840&,111840
207099,message #663050,Can graphiti support diagrams with fixed layouts?,Eclipse User,/donate,0
207100,message #663051,Bulk addition of business objects,Jan Schoubo,index.php?t=usrinfo&id=84324&,84324
207101,message #663054,Updating eclipse to 3.6.2,Nyx,index.php?t=usrinfo&id=111285&,111285
207102,message #663066,how do i add a combo to a grid?,elhanan Maayan,index.php?t=usrinfo&id=71287&,71287
207103,message #663067,Problem in: Jetty/Tutorial/Jetty-OSGi SDK,No real name,index.php?t=usrinfo&id=111861&,111861
207104,message #663068,Plugin that uses tools.jar from JDK,No real name,index.php?t=usrinfo&id=111865&,111865
207105,message #663071,[xtext 2] how to create own URI format for imports?,Alex Ruiz,index.php?t=usrinfo&id=106790&,106790
207106,message #663076,org.eclipse.rap.ui.branding,Sudesh Bulathsinhala,index.php?t=usrinfo&id=98127&,98127
207107,message #663082,cursor doesnt jump into new line when pressing enter,No real name,index.php?t=usrinfo&id=111871&,111871
207108,message #663083,"Komodo Edit convert, finding features in Eclipse",Jerred ,index.php?t=usrinfo&id=111872&,111872
207109,message #663087,Move Buckminster code base to Git,Thomas Hallgren,index.php?t=usrinfo&id=14845&,14845
207110,message #663092,Dynamically extending a model using an xsd scheme,Lior Missing name,index.php?t=usrinfo&id=107535&,107535
207111,message #663095,"running a product, swt plugin not found, latest e4 SDK I build",No real name,index.php?t=usrinfo&id=28663&,28663
207112,message #663101,Clone empty remote repository -> Null pointer exception,Frank ,index.php?t=usrinfo&id=94935&,94935
207113,message #663106,copy paste over existing file makes it unmanaged,Henrik Lindberg,index.php?t=usrinfo&id=31122&,31122
207114,message #663107,pull of removed project screws up eclipse,Henrik Lindberg,index.php?t=usrinfo&id=31122&,31122
207115,message #663109,[SOLVED] Eclipse prints only in A4 page size,androidev,index.php?t=usrinfo&id=92260&,92260
207116,message #663110,"Using single ""'"" / ""Hiding"" terminal rules",Simon Stratmann,index.php?t=usrinfo&id=108133&,108133
207117,message #663112,Error Code -1073740791 Please Help,No real name,index.php?t=usrinfo&id=111878&,111878
207118,message #663114,Self-updating an RCP application,Zooks ,index.php?t=usrinfo&id=111879&,111879
207119,message #663120,How to run/debug c++ project in eclipse on remote linux server from windows?,yuri ,index.php?t=usrinfo&id=111880&,111880
207121,message #663126,Help Java Not Responding,No real name,index.php?t=usrinfo&id=111878&,111878
207122,message #663129,OptimisticLockException  with delete,attila Mising name,index.php?t=usrinfo&id=81861&,81861
207123,message #663132,Dependency Analysis issues,Alain Picard,index.php?t=usrinfo&id=28071&,28071
207124,message #663134,Getting the name of a local variable,Scott Ellis,index.php?t=usrinfo&id=111410&,111410
207125,message #663137,Oops - duplicate,Doug M,index.php?t=usrinfo&id=73875&,73875
207126,message #663138,Managing Menu Item Enable State,Doug M,index.php?t=usrinfo&id=73875&,73875
207127,message #663141,Disallowing moving a part,AppleJus Mising name,index.php?t=usrinfo&id=90678&,90678
207128,message #663143,Using EGit with Assembla.com,Bill Blalock,index.php?t=usrinfo&id=3523&,3523
207129,message #663145,Using EGit with Assembla.com part 2,Bill Blalock,index.php?t=usrinfo&id=3523&,3523
207130,message #663146,Java Dependencies,Java Jack,index.php?t=usrinfo&id=111892&,111892
207131,message #663149,Dynamically extending a model using an xsd scheme,Lior Missing name,index.php?t=usrinfo&id=107535&,107535
207132,message #663153,"Strange error ""mismatched input '<EOF>' expecting ';' on line 0""",Martin Kuhn,index.php?t=usrinfo&id=23036&,23036
207133,message #663154,Styles not available on Report Designer's Element > Style menu,Jani ,index.php?t=usrinfo&id=111835&,111835
207134,message #663155,Add comment to existing java file?,Nexon ,index.php?t=usrinfo&id=111896&,111896
207135,message #663161,HowTo get the data from a wizard?,akoeck,index.php?t=usrinfo&id=103196&,103196
207136,message #663166,Which server?,Peter Boccia,index.php?t=usrinfo&id=102198&,102198
207137,message #663168,Changed Perspective not showing,akoeck,index.php?t=usrinfo&id=103196&,103196
207138,message #663170,Views placement in one perspective,arkadyz ,index.php?t=usrinfo&id=110033&,110033
207139,message #663172,Computed column: String display,gin1975 ,index.php?t=usrinfo&id=111749&,111749
207140,message #663179,[ATL] String.split() method does not run,Antoine ,index.php?t=usrinfo&id=107870&,107870
207141,message #663182,Compilation problem with wxwidgets,Bruno Missing name,index.php?t=usrinfo&id=110265&,110265
207142,message #663183,[xbase] x-friends of org.eclipse.xtext.xbase,Maxim Frolov,index.php?t=usrinfo&id=78571&,78571
207143,message #663188,Password Provider Secure Storage,Artur Kronenberg,index.php?t=usrinfo&id=68102&,68102
207144,message #663191,[xtend2][xbase] Reference to constants,Alessandro Carraro,index.php?t=usrinfo&id=65106&,65106
207145,message #663195,updating ecore instance with derived ocl values,khurram,index.php?t=usrinfo&id=111911&,111911
207146,message #663197,[emf compare],No real name,index.php?t=usrinfo&id=102032&,102032
207147,message #663200,[Solved]Help with import-package,Tidus,index.php?t=usrinfo&id=110233&,110233
207148,message #663201,Vertical dimensions as header rows,Marco ,index.php?t=usrinfo&id=67857&,67857
207149,message #663202,[Resolved] Require-Bundle could not be resolved,Ahmed EL AMINE,index.php?t=usrinfo&id=111492&,111492
207150,message #663206,Execution C++ source code,Idris Junedi Siringoringo,index.php?t=usrinfo&id=111910&,111910
207151,message #663213,Fold view,Peter H.,index.php?t=usrinfo&id=111133&,111133
207152,message #663221,Create element out of clipping window,Arthur Daussy,index.php?t=usrinfo&id=107873&,107873
207153,message #663230,NodeUtil in Xtext 2.0 (M6)? [Solved],Simon Stratmann,index.php?t=usrinfo&id=108133&,108133
207154,message #663231,Topcased interface custumitation,Ivan Raichs,index.php?t=usrinfo&id=111922&,111922
207155,message #663236,Debugging an update site,BytesTheDust,index.php?t=usrinfo&id=77416&,77416
207156,message #663238,Adapter pattern in eclipse: is it possible to have multiple adapter factories on platform?,Tihomir ,index.php?t=usrinfo&id=111904&,111904
207157,message #663271,Generated edit code and Dynamic EMF,Steve Missing name,index.php?t=usrinfo&id=111926&,111926
207158,message #663276,Evaluate Ecore Instances programatically,khurram,index.php?t=usrinfo&id=111911&,111911
207159,message #663281,Busy Indicator on org.eclipse.swt.browser.Browser,Andrei Shabalin,index.php?t=usrinfo&id=111934&,111934
207160,message #663288,Eclipse Presentation API: Customize L&F of minimized views,Martin Lange,index.php?t=usrinfo&id=83648&,83648
207161,message #663290,Multiple stacked columns in a bar chart,Mark Victory,index.php?t=usrinfo&id=8020&,8020
207162,message #663293,WCAG Guideline Errors -,John Chappell,index.php?t=usrinfo&id=111937&,111937
207163,message #663298,create  an  application ecos with  Eclipse  CDT,moktar ,index.php?t=usrinfo&id=111942&,111942
207164,message #663300,Deriving qualified names,Alex Shterev,index.php?t=usrinfo&id=82134&,82134
207165,message #663302,GMF based Editor nested in Dialog?,akoeck,index.php?t=usrinfo&id=103196&,103196
207166,message #663303,Configuring Virgo for multiple instances,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
207167,message #663304,[EMF COMPARE],No real name,index.php?t=usrinfo&id=102032&,102032
207168,message #663312,[CDO] Locking in CDO 3 and 4,Sebastian Paul,index.php?t=usrinfo&id=53377&,53377
207169,message #663316,SWT.EMBEDDED problem on OSX,Fabian Bernhard,index.php?t=usrinfo&id=111929&,111929
207170,message #663326,Evaluate Ecore Instances programatically,khurram,index.php?t=usrinfo&id=111911&,111911
207171,message #663336,problem loading native library (OpenOffice API),No real name,index.php?t=usrinfo&id=103976&,103976
207172,message #663337,Legal question about SWT,No real name,index.php?t=usrinfo&id=111282&,111282
207173,message #663339,Cloning objects in EclipseLink,Martin Ledvinka,index.php?t=usrinfo&id=111952&,111952
207174,message #663341,[xtext 2] Is Refactoring available in Indigo M6?,Alex Ruiz,index.php?t=usrinfo&id=106790&,106790
207175,message #663342,survey comparing eclipse and netbeans for my final year project,No real name,index.php?t=usrinfo&id=111224&,111224
207176,message #663343,dbws pl/sql with custom schema,trekan ,index.php?t=usrinfo&id=102115&,102115
207177,message #663347,More complex node-template labels?,Brian Fitzpatrick,index.php?t=usrinfo&id=2202&,2202
207178,message #663349,[CDO][Teneo] Persistance of Custom EDataType,Eclipse User,/donate,0
207179,message #663350,Containers of Contains Behaving Weird,Erik Englund,index.php?t=usrinfo&id=45691&,45691
207180,message #663351,Filter the avaible values for a non-containment reference,Wagner Paz,index.php?t=usrinfo&id=108325&,108325
207181,message #663361,OutOfMemoryError: Java heap space,Rafael Angarita,index.php?t=usrinfo&id=99517&,99517
207182,message #663365,JBoss Blog Post re:Sapphire,Brian Fitzpatrick,index.php?t=usrinfo&id=2202&,2202
207183,message #663368,Copying proxy objects,Vinny ,index.php?t=usrinfo&id=59487&,59487
207184,message #663370,[Eugenia] Which version of Eclipse is better? How stable is?,Federico Tomassetti,index.php?t=usrinfo&id=55923&,55923
207185,message #663379,Slow concurrent report generation,Ricardo Fernandes,index.php?t=usrinfo&id=111958&,111958
207186,message #663380,PDE Build with AspectJ support,Ovidio Mallo,index.php?t=usrinfo&id=44715&,44715
207187,message #663386,Error during PDE headless install using director,Eclipse User,/donate,0
207188,message #663388,Error during PDE headless install using director,Eclipse User,/donate,0
207189,message #663402,[xtext 2] Testing imports/cross references,Edwin Park,index.php?t=usrinfo&id=45330&,45330
207190,message #663403,Separating API from Implementation in Model,Alain Picard,index.php?t=usrinfo&id=28071&,28071
207191,message #663404,[EEF] Elements don't show in AdvancedReferencesTable,Nathalie ,index.php?t=usrinfo&id=61296&,61296
207192,message #663406,Feature Request - Atomic Checkins across Eclipse Projects,Steve Cohen,index.php?t=usrinfo&id=61078&,61078
207193,message #663413,Programatic Merge File Access,Thomas Fletcher,index.php?t=usrinfo&id=48660&,48660
207194,message #663415,problem with TriggeredOperations (undo doesn't work??),Carlo Salinari,index.php?t=usrinfo&id=96904&,96904
207195,message #663416,"Sr. Eclipse RCP Developer (FTE) Wanted - Alameda, CA",Yi Zhou,index.php?t=usrinfo&id=57335&,57335
207196,message #663419,Problem with data type rules and terminal rules Xtext 2.0M6,Simon Stratmann,index.php?t=usrinfo&id=108133&,108133
207197,message #663420,"How do I create a truly ""flat"" toggle button on a tool bar?",SBS ,index.php?t=usrinfo&id=106104&,106104
207198,message #663422,Senior Architect,Sonika ,index.php?t=usrinfo&id=111976&,111976
207199,message #663423,Diagnostic vs. Diagnostic...,Henrik Lindberg,index.php?t=usrinfo&id=31122&,31122
207200,message #663430,Error when hosted,Neo,index.php?t=usrinfo&id=99059&,99059
